employee,day,login_hour,files_accessed,emails_sent,usb_used,after_hours,is_malicious
Mr. Chris Miller III,65,8,51,10,0,0,0
Mr. Chris Miller III,66,9,61,7,0,0,0
Mr. Chris Miller III,67,10,62,9,0,0,0
Mr. Chris Miller III,68,10,48,19,0,0,0
Mr. Chris Miller III,69,9,49,17,0,0,0
Mr. Chris Miller III,70,8,64,6,0,0,0
Mr. Chris Miller III,71,10,60,9,0,0,0
Mr. Chris Miller III,72,9,59,16,0,0,0
Mr. Chris Miller III,73,9,45,17,0,0,0
Mr. Chris Miller III,74,9,56,16,0,0,0
Mr. Chris Miller III,75,9,47,11,0,0,0
Mr. Chris Miller III,76,10,46,20,0,0,0
Mr. Chris Miller III,77,10,60,9,0,0,0
Mr. Chris Miller III,78,8,50,16,0,0,0
Mr. Chris Miller III,79,9,50,16,0,0,0
Mr. Chris Miller III,80,9,50,20,0,0,0
Mr. Chris Miller III,81,9,55,8,0,0,0
Mr. Chris Miller III,82,8,46,15,0,0,0
Mr. Chris Miller III,83,10,56,19,0,0,0
Mr. Chris Miller III,84,9,52,7,0,0,0
Mr. Chris Miller III,85,8,46,17,0,0,0
Mr. Chris Miller III,86,10,57,7,0,0,0
Mr. Chris Miller III,87,9,55,5,0,0,0
Mr. Chris Miller III,88,9,58,13,0,0,0
Mr. Chris Miller III,89,10,46,7,0,0,0
Matthew Nunez,0,7,38,7,0,0,0
Matthew Nunez,1,9,50,12,0,0,0
Matthew Nunez,2,9,43,5,0,0,0
Matthew Nunez,3,9,37,16,0,0,0
Matthew Nunez,4,7,50,9,0,0,0
Matthew Nunez,5,9,45,15,0,0,0
Matthew Nunez,6,9,42,20,0,0,0
Matthew Nunez,7,7,44,15,0,0,0
Matthew Nunez,8,8,37,10,0,0,0
Matthew Nunez,9,9,42,12,0,0,0
Matthew Nunez,10,7,39,7,0,0,0
Matthew Nunez,11,8,43,8,0,0,0
Matthew Nunez,12,7,40,15,0,0,0
Matthew Nunez,13,7,45,10,0,0,0
Matthew Nunez,14,9,51,7,0,0,0
Matthew Nunez,15,8,50,15,0,0,0
Matthew Nunez,16,7,51,14,0,0,0
Matthew Nunez,17,9,35,12,0,0,0
Matthew Nunez,18,7,41,6,0,0,0
Matthew Nunez,19,9,46,7,0,0,0
Matthew Nunez,20,9,40,17,0,0,0
Matthew Nunez,21,8,38,11,0,0,0
Matthew Nunez,22,7,40,13,0,0,0
Matthew Nunez,23,7,47,16,0,0,0
Matthew Nunez,24,9,34,6,0,0,0
Matthew Nunez,25,7,38,18,0,0,0
Matthew Nunez,26,9,37,6,0,0,0
Matthew Nunez,27,8,40,6,0,0,0
Matthew Nunez,28,9,46,15,0,0,0
Matthew Nunez,29,8,35,12,0,0,0
Matthew Nunez,30,9,46,7,0,0,0
Matthew Nunez,31,8,37,17,0,0,0
Matthew Nunez,32,8,48,11,0,0,0
Matthew Nunez,33,7,33,7,0,0,0
Matthew Nunez,34,9,50,20,0,0,0
Matthew Nunez,35,9,42,6,0,0,0
Matthew Nunez,36,7,50,13,0,0,0
Matthew Nunez,37,9,38,20,0,0,0
Matthew Nunez,38,7,53,9,0,0,0
Matthew Nunez,39,7,47,9,0,0,0
Matthew Nunez,40,9,37,15,0,0,0
Matthew Nunez,41,8,34,10,0,0,0
Matthew Nunez,42,8,40,14,0,0,0
Matthew Nunez,43,8,45,6,0,0,0
Matthew Nunez,44,8,51,18,0,0,0
Matthew Nunez,45,9,42,7,0,0,0
Matthew Nunez,46,8,36,18,0,0,0
Matthew Nunez,47,8,47,12,0,0,0
Matthew Nunez,48,9,36,11,0,0,0
Matthew Nunez,49,8,33,13,0,0,0
Matthew Nunez,50,9,49,7,0,0,0
Matthew Nunez,51,7,37,8,0,0,0
Matthew Nunez,52,8,49,6,0,0,0
Matthew Nunez,53,8,53,16,0,0,0
Matthew Nunez,54,7,38,8,0,0,0
Matthew Nunez,55,7,44,11,0,0,0
Matthew Nunez,56,8,35,15,0,0,0
Matthew Nunez,57,9,40,9,0,0,0
Matthew Nunez,58,8,46,8,0,0,0
Matthew Nunez,59,9,45,13,0,0,0
Matthew Nunez,60,9,45,15,0,0,0
Matthew Nunez,61,9,43,15,0,0,0
Matthew Nunez,62,7,53,14,0,0,0
Matthew Nunez,63,9,39,9,0,0,0
Matthew Nunez,64,8,35,12,0,0,0
Matthew Nunez,65,9,41,16,0,0,0
Matthew Nunez,66,7,53,6,0,0,0
Matthew Nunez,67,8,49,19,0,0,0
Matthew Nunez,68,9,36,20,0,0,0
Matthew Nunez,69,7,46,10,0,0,0
Matthew Nunez,70,7,37,12,0,0,0
Matthew Nunez,71,8,34,11,0,0,0
Matthew Nunez,72,9,36,9,0,0,0
Matthew Nunez,73,7,42,17,0,0,0
Matthew Nunez,74,8,49,16,0,0,0
Matthew Nunez,75,7,40,13,0,0,0
Matthew Nunez,76,7,46,12,0,0,0
Matthew Nunez,77,9,47,7,0,0,0
Matthew Nunez,78,7,37,15,0,0,0
Matthew Nunez,79,8,53,6,0,0,0
Matthew Nunez,80,9,45,15,0,0,0
Matthew Nunez,81,8,42,9,0,0,0
Matthew Nunez,82,9,53,6,0,0,0
Matthew Nunez,83,8,50,18,0,0,0
Matthew Nunez,84,8,46,15,0,0,0
Matthew Nunez,85,9,49,8,0,0,0
Matthew Nunez,86,9,33,17,0,0,0
Matthew Nunez,87,8,51,7,0,0,0
Matthew Nunez,88,7,46,14,0,0,0
Matthew Nunez,89,7,53,19,0,0,0
